model_name	token_idx	token	token_category
codellama/CodeLlama-7b-hf	557	ak	LATIN
codellama/CodeLlama-7b-hf	558	pr	LATIN
codellama/CodeLlama-7b-hf	559	ase	LATIN
codellama/CodeLlama-7b-hf	560	el	LATIN
codellama/CodeLlama-7b-hf	561	ph	LATIN
codellama/CodeLlama-7b-hf	562	ac	LATIN
codellama/CodeLlama-7b-hf	563	und	LATIN
codellama/CodeLlama-7b-hf	564	ar	LATIN
codellama/CodeLlama-7b-hf	565	if	LATIN
codellama/CodeLlama-7b-hf	566	ud	LATIN
codellama/CodeLlama-7b-hf	567	ps	LATIN
codellama/CodeLlama-7b-hf	568	ite	LATIN
codellama/CodeLlama-7b-hf	569	ble	LATIN
codellama/CodeLlama-7b-hf	570	но	CYRILLIC
codellama/CodeLlama-7b-hf	571	fer	LATIN
codellama/CodeLlama-7b-hf	572	pl	LATIN
codellama/CodeLlama-7b-hf	573	ive	LATIN
codellama/CodeLlama-7b-hf	574	ang	LATIN
codellama/CodeLlama-7b-hf	575	ens	LATIN
codellama/CodeLlama-7b-hf	576	ро	CYRILLIC
codellama/CodeLlama-7b-hf	577	so	LATIN
codellama/CodeLlama-7b-hf	578	so	LATIN
codellama/CodeLlama-7b-hf	579	ast	LATIN
codellama/CodeLlama-7b-hf	580	()	P
codellama/CodeLlama-7b-hf	581	swer	LATIN
codellama/CodeLlama-7b-hf	582	ru	LATIN
codellama/CodeLlama-7b-hf	583	ies	LATIN
codellama/CodeLlama-7b-hf	584	:	P
codellama/CodeLlama-7b-hf	585	au	LATIN
codellama/CodeLlama-7b-hf	586	ov	LATIN
codellama/CodeLlama-7b-hf	587	ре	CYRILLIC
codellama/CodeLlama-7b-hf	588	го	CYRILLIC
codellama/CodeLlama-7b-hf	589	der	LATIN
codellama/CodeLlama-7b-hf	590	my	LATIN
codellama/CodeLlama-7b-hf	591	we	LATIN
codellama/CodeLlama-7b-hf	592	me	LATIN
codellama/CodeLlama-7b-hf	593	nt	LATIN
codellama/CodeLlama-7b-hf	594	ad	LATIN
codellama/CodeLlama-7b-hf	595	urn	LATIN
codellama/CodeLlama-7b-hf	596	your	LATIN
codellama/CodeLlama-7b-hf	597	://	P
codellama/CodeLlama-7b-hf	598	are	LATIN
codellama/CodeLlama-7b-hf	599	all	LATIN
codellama/CodeLlama-7b-hf	600	ff	LATIN
codellama/CodeLlama-7b-hf	601	io	LATIN
codellama/CodeLlama-7b-hf	602	estion	LATIN
codellama/CodeLlama-7b-hf	603	ime	LATIN
codellama/CodeLlama-7b-hf	604	er	LATIN
codellama/CodeLlama-7b-hf	605	lass	LATIN
codellama/CodeLlama-7b-hf	606	и	CYRILLIC
codellama/CodeLlama-7b-hf	607	which	LATIN
codellama/CodeLlama-7b-hf	608	ome	LATIN
codellama/CodeLlama-7b-hf	609	ont	LATIN
codellama/CodeLlama-7b-hf	610	par	LATIN
codellama/CodeLlama-7b-hf	611	ma	LATIN
codellama/CodeLlama-7b-hf	612	Y	LATIN
codellama/CodeLlama-7b-hf	613	",	P
codellama/CodeLlama-7b-hf	614	о	CYRILLIC
codellama/CodeLlama-7b-hf	615	ft	LATIN
codellama/CodeLlama-7b-hf	616	ial	LATIN
codellama/CodeLlama-7b-hf	617	cc	LATIN
codellama/CodeLlama-7b-hf	618	ound	LATIN
codellama/CodeLlama-7b-hf	619	li	LATIN
codellama/CodeLlama-7b-hf	620	res	LATIN
codellama/CodeLlama-7b-hf	621	eth	LATIN
codellama/CodeLlama-7b-hf	622	ject	LATIN
codellama/CodeLlama-7b-hf	623	app	LATIN
codellama/CodeLlama-7b-hf	624	St	LATIN
codellama/CodeLlama-7b-hf	625	ice	LATIN
codellama/CodeLlama-7b-hf	626	am	LATIN
codellama/CodeLlama-7b-hf	627	act	LATIN
codellama/CodeLlama-7b-hf	628	del	LATIN
codellama/CodeLlama-7b-hf	629	gr	LATIN
codellama/CodeLlama-7b-hf	630	ated	LATIN
codellama/CodeLlama-7b-hf	631	ier	LATIN
codellama/CodeLlama-7b-hf	632	▁▁▁▁▁▁▁▁▁▁▁	Z
codellama/CodeLlama-7b-hf	633	ab	LATIN
codellama/CodeLlama-7b-hf	634	et	LATIN
codellama/CodeLlama-7b-hf	635	ally	LATIN
codellama/CodeLlama-7b-hf	636	..	P
codellama/CodeLlama-7b-hf	637	port	LATIN
codellama/CodeLlama-7b-hf	638	ik	LATIN
codellama/CodeLlama-7b-hf	639	per	LATIN
codellama/CodeLlama-7b-hf	640	cont	LATIN
codellama/CodeLlama-7b-hf	641	ри	CYRILLIC
codellama/CodeLlama-7b-hf	642	ка	CYRILLIC
codellama/CodeLlama-7b-hf	643	ser	LATIN
codellama/CodeLlama-7b-hf	644	ли	CYRILLIC
codellama/CodeLlama-7b-hf	645	ll	LATIN
codellama/CodeLlama-7b-hf	646	iew	LATIN
codellama/CodeLlama-7b-hf	647	ign	LATIN
codellama/CodeLlama-7b-hf	648	_{	P
codellama/CodeLlama-7b-hf	649	put	LATIN
codellama/CodeLlama-7b-hf	650	one	LATIN
codellama/CodeLlama-7b-hf	651	unction	LATIN
codellama/CodeLlama-7b-hf	652	di	LATIN
codellama/CodeLlama-7b-hf	653	ary	LATIN
codellama/CodeLlama-7b-hf	654	ition	LATIN
codellama/CodeLlama-7b-hf	655	ma	LATIN
codellama/CodeLlama-7b-hf	656	ен	CYRILLIC
codellama/CodeLlama-7b-hf	657	get	LATIN
codellama/CodeLlama-7b-hf	658	lo	LATIN
codellama/CodeLlama-7b-hf	659	val	LATIN
codellama/CodeLlama-7b-hf	660	Q	LATIN
codellama/CodeLlama-7b-hf	661	ran	LATIN
codellama/CodeLlama-7b-hf	662	д	CYRILLIC
codellama/CodeLlama-7b-hf	663	ence	LATIN
codellama/CodeLlama-7b-hf	664	work	LATIN
codellama/CodeLlama-7b-hf	665	на	CYRILLIC
codellama/CodeLlama-7b-hf	666	ip	LATIN
codellama/CodeLlama-7b-hf	667	item	LATIN
codellama/CodeLlama-7b-hf	668	ype	LATIN
codellama/CodeLlama-7b-hf	669	&	P
codellama/CodeLlama-7b-hf	670	his	LATIN
codellama/CodeLlama-7b-hf	671	use	LATIN
codellama/CodeLlama-7b-hf	672	der	LATIN
codellama/CodeLlama-7b-hf	673	Answer	LATIN
codellama/CodeLlama-7b-hf	674	will	LATIN
codellama/CodeLlama-7b-hf	675	ize	LATIN
codellama/CodeLlama-7b-hf	676	та	CYRILLIC
codellama/CodeLlama-7b-hf	677	low	LATIN
codellama/CodeLlama-7b-hf	678	Ch	LATIN
codellama/CodeLlama-7b-hf	679	get	LATIN
codellama/CodeLlama-7b-hf	680	ide	LATIN
codellama/CodeLlama-7b-hf	681	ous	LATIN
codellama/CodeLlama-7b-hf	682	ink	LATIN
codellama/CodeLlama-7b-hf	683	ption	LATIN
codellama/CodeLlama-7b-hf	684	ла	CYRILLIC
codellama/CodeLlama-7b-hf	685	turn	LATIN
codellama/CodeLlama-7b-hf	686	ung	LATIN
codellama/CodeLlama-7b-hf	687	ec	LATIN
codellama/CodeLlama-7b-hf	688	ug	LATIN
codellama/CodeLlama-7b-hf	689	form	LATIN
codellama/CodeLlama-7b-hf	690	res	LATIN
codellama/CodeLlama-7b-hf	691	htt	LATIN
codellama/CodeLlama-7b-hf	692	oug	LATIN
codellama/CodeLlama-7b-hf	693	ль	CYRILLIC
codellama/CodeLlama-7b-hf	694	no	LATIN
codellama/CodeLlama-7b-hf	695	cl	LATIN
codellama/CodeLlama-7b-hf	696	ro	LATIN
codellama/CodeLlama-7b-hf	697	one	LATIN
codellama/CodeLlama-7b-hf	698	tt	LATIN
codellama/CodeLlama-7b-hf	699	cri	LATIN
codellama/CodeLlama-7b-hf	700	du	LATIN
codellama/CodeLlama-7b-hf	701	up	LATIN
codellama/CodeLlama-7b-hf	702	то	CYRILLIC
codellama/CodeLlama-7b-hf	703	("	P
codellama/CodeLlama-7b-hf	704	ob	LATIN
codellama/CodeLlama-7b-hf	705	we	LATIN
codellama/CodeLlama-7b-hf	706	ory	LATIN
codellama/CodeLlama-7b-hf	707	est	LATIN
codellama/CodeLlama-7b-hf	708	ery	LATIN
codellama/CodeLlama-7b-hf	709	iel	LATIN
codellama/CodeLlama-7b-hf	710	str	LATIN
codellama/CodeLlama-7b-hf	711	ob	LATIN
codellama/CodeLlama-7b-hf	712	que	LATIN
codellama/CodeLlama-7b-hf	713	ian	LATIN
codellama/CodeLlama-7b-hf	714	out	LATIN
codellama/CodeLlama-7b-hf	715	pl	LATIN
codellama/CodeLlama-7b-hf	716	new	LATIN
codellama/CodeLlama-7b-hf	717	ки	CYRILLIC
codellama/CodeLlama-7b-hf	718	+	S
codellama/CodeLlama-7b-hf	719	ry	LATIN
codellama/CodeLlama-7b-hf	720	oth	LATIN
codellama/CodeLlama-7b-hf	721	ther	LATIN
codellama/CodeLlama-7b-hf	722	var	LATIN
codellama/CodeLlama-7b-hf	723	would	LATIN
codellama/CodeLlama-7b-hf	724	ser	LATIN
codellama/CodeLlama-7b-hf	725	tern	LATIN
codellama/CodeLlama-7b-hf	726	text	LATIN
codellama/CodeLlama-7b-hf	727	there	LATIN
codellama/CodeLlama-7b-hf	728	ish	LATIN
codellama/CodeLlama-7b-hf	729	ror	LATIN
codellama/CodeLlama-7b-hf	730	те	CYRILLIC
codellama/CodeLlama-7b-hf	731	set	LATIN
codellama/CodeLlama-7b-hf	732	@	P
codellama/CodeLlama-7b-hf	733	по	CYRILLIC
codellama/CodeLlama-7b-hf	734	te	LATIN
codellama/CodeLlama-7b-hf	735	ex	LATIN
codellama/CodeLlama-7b-hf	736	return	LATIN
codellama/CodeLlama-7b-hf	737	ail	LATIN
codellama/CodeLlama-7b-hf	738	any	LATIN
codellama/CodeLlama-7b-hf	739	It	LATIN
codellama/CodeLlama-7b-hf	740	function	LATIN
codellama/CodeLlama-7b-hf	741	{\	P
codellama/CodeLlama-7b-hf	742	',	P
codellama/CodeLlama-7b-hf	743	és	LATIN
codellama/CodeLlama-7b-hf	744	ale	LATIN
codellama/CodeLlama-7b-hf	745	ан	CYRILLIC
codellama/CodeLlama-7b-hf	746	when	LATIN
codellama/CodeLlama-7b-hf	747	ib	LATIN
codellama/CodeLlama-7b-hf	748	go	LATIN
codellama/CodeLlama-7b-hf	749	ance	LATIN
codellama/CodeLlama-7b-hf	750	had	LATIN
codellama/CodeLlama-7b-hf	751	Qu	LATIN
codellama/CodeLlama-7b-hf	752	comp	LATIN
codellama/CodeLlama-7b-hf	753	ле	CYRILLIC
codellama/CodeLlama-7b-hf	754	з	CYRILLIC
codellama/CodeLlama-7b-hf	755	math	LATIN
codellama/CodeLlama-7b-hf	756	has	LATIN
codellama/CodeLlama-7b-hf	757	м	CYRILLIC
codellama/CodeLlama-7b-hf	758	pre	LATIN
codellama/CodeLlama-7b-hf	759	ener	LATIN
codellama/CodeLlama-7b-hf	760	part	LATIN
codellama/CodeLlama-7b-hf	761	elf	LATIN
codellama/CodeLlama-7b-hf	762	die	LATIN
codellama/CodeLlama-7b-hf	763	like	LATIN
codellama/CodeLlama-7b-hf	764	ray	LATIN
codellama/CodeLlama-7b-hf	765	irst	LATIN
codellama/CodeLlama-7b-hf	766	dis	LATIN
codellama/CodeLlama-7b-hf	767	man	LATIN
codellama/CodeLlama-7b-hf	768	rit	LATIN
codellama/CodeLlama-7b-hf	769	then	LATIN
codellama/CodeLlama-7b-hf	770	class	LATIN
codellama/CodeLlama-7b-hf	771	pro	LATIN
codellama/CodeLlama-7b-hf	772	po	LATIN
codellama/CodeLlama-7b-hf	773	using	LATIN
codellama/CodeLlama-7b-hf	774	eb	LATIN
codellama/CodeLlama-7b-hf	775	code	LATIN
codellama/CodeLlama-7b-hf	776	own	LATIN
codellama/CodeLlama-7b-hf	777	some	LATIN
codellama/CodeLlama-7b-hf	778	ces	LATIN
codellama/CodeLlama-7b-hf	779	$\	S
codellama/CodeLlama-7b-hf	780	ер	CYRILLIC
codellama/CodeLlama-7b-hf	781	lect	LATIN
codellama/CodeLlama-7b-hf	782	au	LATIN
codellama/CodeLlama-7b-hf	783	isch	LATIN
codellama/CodeLlama-7b-hf	784	col	LATIN
codellama/CodeLlama-7b-hf	785	–	P
codellama/CodeLlama-7b-hf	786	up	LATIN
codellama/CodeLlama-7b-hf	787	ons	LATIN
codellama/CodeLlama-7b-hf	788	add	LATIN
codellama/CodeLlama-7b-hf	789	ild	LATIN
codellama/CodeLlama-7b-hf	790	iss	LATIN
codellama/CodeLlama-7b-hf	791	val	LATIN
codellama/CodeLlama-7b-hf	792	ount	LATIN
codellama/CodeLlama-7b-hf	793	les	LATIN
codellama/CodeLlama-7b-hf	794	vent	LATIN
codellama/CodeLlama-7b-hf	795	▁▁▁▁▁▁▁▁▁▁▁▁	Z
codellama/CodeLlama-7b-hf	796	Z	LATIN
codellama/CodeLlama-7b-hf	797	In	LATIN
codellama/CodeLlama-7b-hf	798	row	LATIN
codellama/CodeLlama-7b-hf	799	ear	LATIN
codellama/CodeLlama-7b-hf	800	ations	LATIN
codellama/CodeLlama-7b-hf	801	ah	LATIN
codellama/CodeLlama-7b-hf	802	que	LATIN
codellama/CodeLlama-7b-hf	803	ublic	LATIN
codellama/CodeLlama-7b-hf	804	ank	LATIN
codellama/CodeLlama-7b-hf	805	sp	LATIN
codellama/CodeLlama-7b-hf	806	Wh	LATIN
codellama/CodeLlama-7b-hf	807	----	P
codellama/CodeLlama-7b-hf	808	sk	LATIN
codellama/CodeLlama-7b-hf	809	ew	LATIN
codellama/CodeLlama-7b-hf	810	ags	LATIN
codellama/CodeLlama-7b-hf	811	ти	CYRILLIC
codellama/CodeLlama-7b-hf	812	ann	LATIN
codellama/CodeLlama-7b-hf	813	—	P
codellama/CodeLlama-7b-hf	814	ert	LATIN
codellama/CodeLlama-7b-hf	815	ace	LATIN
codellama/CodeLlama-7b-hf	816	sch	LATIN
codellama/CodeLlama-7b-hf	817	need	LATIN
codellama/CodeLlama-7b-hf	818	à	LATIN
codellama/CodeLlama-7b-hf	819	ien	LATIN
codellama/CodeLlama-7b-hf	820	ough	LATIN
codellama/CodeLlama-7b-hf	821	не	CYRILLIC
codellama/CodeLlama-7b-hf	822	def	LATIN
codellama/CodeLlama-7b-hf	823	ij	LATIN
codellama/CodeLlama-7b-hf	824	ern	LATIN
codellama/CodeLlama-7b-hf	825	what	LATIN
codellama/CodeLlama-7b-hf	826	Ar	LATIN
codellama/CodeLlama-7b-hf	827	wo	LATIN
codellama/CodeLlama-7b-hf	828	ml	LATIN
codellama/CodeLlama-7b-hf	829	</	S
codellama/CodeLlama-7b-hf	830	Re	LATIN
codellama/CodeLlama-7b-hf	831	es	LATIN
codellama/CodeLlama-7b-hf	832	inst	LATIN
codellama/CodeLlama-7b-hf	833	bo	LATIN
codellama/CodeLlama-7b-hf	834	az	LATIN
codellama/CodeLlama-7b-hf	835	###	P
codellama/CodeLlama-7b-hf	836	б	CYRILLIC
codellama/CodeLlama-7b-hf	837	erm	LATIN
codellama/CodeLlama-7b-hf	838	Al	LATIN
codellama/CodeLlama-7b-hf	839	led	LATIN
codellama/CodeLlama-7b-hf	840	да	CYRILLIC
codellama/CodeLlama-7b-hf	841	ten	LATIN
codellama/CodeLlama-7b-hf	842	set	LATIN
codellama/CodeLlama-7b-hf	843	ло	CYRILLIC
codellama/CodeLlama-7b-hf	844	comm	LATIN
codellama/CodeLlama-7b-hf	845	sh	LATIN
codellama/CodeLlama-7b-hf	846	ва	CYRILLIC
codellama/CodeLlama-7b-hf	847	/	P
codellama/CodeLlama-7b-hf	848	data	LATIN
codellama/CodeLlama-7b-hf	849	//	P
codellama/CodeLlama-7b-hf	850	](	P
codellama/CodeLlama-7b-hf	851	str	LATIN
codellama/CodeLlama-7b-hf	852	ose	LATIN
codellama/CodeLlama-7b-hf	853	Un	LATIN
codellama/CodeLlama-7b-hf	854	ven	LATIN
codellama/CodeLlama-7b-hf	855	St	LATIN
codellama/CodeLlama-7b-hf	856	...	P
codellama/CodeLlama-7b-hf	857	С	CYRILLIC
codellama/CodeLlama-7b-hf	858	yst	LATIN
codellama/CodeLlama-7b-hf	859	«	P
codellama/CodeLlama-7b-hf	860	ick	LATIN
codellama/CodeLlama-7b-hf	861	ix	LATIN
codellama/CodeLlama-7b-hf	862	par	LATIN
codellama/CodeLlama-7b-hf	863	у	CYRILLIC
codellama/CodeLlama-7b-hf	864	want	LATIN
codellama/CodeLlama-7b-hf	865	ng	LATIN
codellama/CodeLlama-7b-hf	866	ote	LATIN
codellama/CodeLlama-7b-hf	867	gr	LATIN
codellama/CodeLlama-7b-hf	868	du	LATIN
codellama/CodeLlama-7b-hf	869	.	P
codellama/CodeLlama-7b-hf	870	und	LATIN
codellama/CodeLlama-7b-hf	871	only	LATIN
codellama/CodeLlama-7b-hf	872	sa	LATIN
codellama/CodeLlama-7b-hf	873	ely	LATIN
codellama/CodeLlama-7b-hf	874	vers	LATIN
codellama/CodeLlama-7b-hf	875	ent	LATIN
codellama/CodeLlama-7b-hf	876	))	P
codellama/CodeLlama-7b-hf	877	('	P
codellama/CodeLlama-7b-hf	878	mod	LATIN
codellama/CodeLlama-7b-hf	879	ava	LATIN
codellama/CodeLlama-7b-hf	880	ton	LATIN
codellama/CodeLlama-7b-hf	881	should	LATIN
codellama/CodeLlama-7b-hf	882	ement	LATIN
codellama/CodeLlama-7b-hf	883	form	LATIN
codellama/CodeLlama-7b-hf	884	also	LATIN
codellama/CodeLlama-7b-hf	885	sc	LATIN
codellama/CodeLlama-7b-hf	886	ings	LATIN
codellama/CodeLlama-7b-hf	887	You	LATIN
codellama/CodeLlama-7b-hf	888	ón	LATIN
codellama/CodeLlama-7b-hf	889	kn	LATIN
codellama/CodeLlama-7b-hf	890	();	P
codellama/CodeLlama-7b-hf	891	|	S
codellama/CodeLlama-7b-hf	892	were	LATIN
codellama/CodeLlama-7b-hf	893	ss	LATIN
codellama/CodeLlama-7b-hf	894	Question	LATIN
codellama/CodeLlama-7b-hf	895	ise	LATIN
codellama/CodeLlama-7b-hf	896	they	LATIN
codellama/CodeLlama-7b-hf	897	De	LATIN
codellama/CodeLlama-7b-hf	898	ond	LATIN
codellama/CodeLlama-7b-hf	899	sol	LATIN
codellama/CodeLlama-7b-hf	900	fol	LATIN
codellama/CodeLlama-7b-hf	901	more	LATIN
codellama/CodeLlama-7b-hf	902	her	LATIN
codellama/CodeLlama-7b-hf	903	_	P
codellama/CodeLlama-7b-hf	904	é	LATIN
codellama/CodeLlama-7b-hf	905	atch	LATIN
codellama/CodeLlama-7b-hf	906	fter	LATIN
codellama/CodeLlama-7b-hf	907	cre	LATIN
codellama/CodeLlama-7b-hf	908	lock	LATIN
codellama/CodeLlama-7b-hf	909	tring	LATIN
codellama/CodeLlama-7b-hf	910	This	LATIN
codellama/CodeLlama-7b-hf	911	ze	LATIN
codellama/CodeLlama-7b-hf	912	ado	LATIN
codellama/CodeLlama-7b-hf	913	ull	LATIN
codellama/CodeLlama-7b-hf	914	ger	LATIN
codellama/CodeLlama-7b-hf	915	be	LATIN
codellama/CodeLlama-7b-hf	916	other	LATIN
codellama/CodeLlama-7b-hf	917	Tags	LATIN
codellama/CodeLlama-7b-hf	918	ution	LATIN
codellama/CodeLlama-7b-hf	919	ict	LATIN
codellama/CodeLlama-7b-hf	920	how	LATIN
codellama/CodeLlama-7b-hf	921	x	LATIN
codellama/CodeLlama-7b-hf	922	Se	LATIN
codellama/CodeLlama-7b-hf	923	che	LATIN
codellama/CodeLlama-7b-hf	924	cript	LATIN
codellama/CodeLlama-7b-hf	925	just	LATIN
codellama/CodeLlama-7b-hf	926	pos	LATIN
codellama/CodeLlama-7b-hf	927	ange	LATIN
codellama/CodeLlama-7b-hf	928	ific	LATIN
codellama/CodeLlama-7b-hf	929	ree	LATIN
codellama/CodeLlama-7b-hf	930	}}	P
codellama/CodeLlama-7b-hf	931	time	LATIN
codellama/CodeLlama-7b-hf	932	app	LATIN
codellama/CodeLlama-7b-hf	933	ны	CYRILLIC
codellama/CodeLlama-7b-hf	934	file	LATIN
codellama/CodeLlama-7b-hf	935	ark	LATIN
codellama/CodeLlama-7b-hf	936	ical	LATIN
codellama/CodeLlama-7b-hf	937	first	LATIN
codellama/CodeLlama-7b-hf	938	int	LATIN
codellama/CodeLlama-7b-hf	939	В	CYRILLIC
codellama/CodeLlama-7b-hf	940	He	LATIN
codellama/CodeLlama-7b-hf	941	ta	LATIN
codellama/CodeLlama-7b-hf	942	ument	LATIN
codellama/CodeLlama-7b-hf	943	ors	LATIN
codellama/CodeLlama-7b-hf	944	lement	LATIN
codellama/CodeLlama-7b-hf	945	rac	LATIN
codellama/CodeLlama-7b-hf	946	ag	LATIN
codellama/CodeLlama-7b-hf	947	does	LATIN
codellama/CodeLlama-7b-hf	948	yn	LATIN
codellama/CodeLlama-7b-hf	949	read	LATIN
codellama/CodeLlama-7b-hf	950	ual	LATIN
codellama/CodeLlama-7b-hf	951	Le	LATIN
codellama/CodeLlama-7b-hf	952	ys	LATIN
codellama/CodeLlama-7b-hf	953	em	LATIN
codellama/CodeLlama-7b-hf	954	num	LATIN
codellama/CodeLlama-7b-hf	955	vel	LATIN
codellama/CodeLlama-7b-hf	956	ди	CYRILLIC
codellama/CodeLlama-7b-hf	957	over	LATIN
codellama/CodeLlama-7b-hf	958	dif	LATIN
codellama/CodeLlama-7b-hf	959	ethod	LATIN
codellama/CodeLlama-7b-hf	960	If	LATIN
codellama/CodeLlama-7b-hf	961	spe	LATIN
codellama/CodeLlama-7b-hf	962	ym	LATIN
codellama/CodeLlama-7b-hf	963	them	LATIN
codellama/CodeLlama-7b-hf	964	into	LATIN
codellama/CodeLlama-7b-hf	965	▁▁▁▁▁▁▁▁▁	Z
codellama/CodeLlama-7b-hf	966	les	LATIN
codellama/CodeLlama-7b-hf	967	its	LATIN
codellama/CodeLlama-7b-hf	968	ese	LATIN
codellama/CodeLlama-7b-hf	969	ield	LATIN
codellama/CodeLlama-7b-hf	970	public	LATIN
codellama/CodeLlama-7b-hf	971	П	CYRILLIC
codellama/CodeLlama-7b-hf	972	den	LATIN
codellama/CodeLlama-7b-hf	973	ystem	LATIN
codellama/CodeLlama-7b-hf	974	of	LATIN
codellama/CodeLlama-7b-hf	975	over	LATIN
codellama/CodeLlama-7b-hf	976	->	P
codellama/CodeLlama-7b-hf	977	fil	LATIN
codellama/CodeLlama-7b-hf	978	name	LATIN
codellama/CodeLlama-7b-hf	979	inal	LATIN
codellama/CodeLlama-7b-hf	980	il	LATIN
codellama/CodeLlama-7b-hf	981	ample	LATIN
codellama/CodeLlama-7b-hf	982	way	LATIN
codellama/CodeLlama-7b-hf	983	ica	LATIN
codellama/CodeLlama-7b-hf	984	во	CYRILLIC
codellama/CodeLlama-7b-hf	985	cess	LATIN
codellama/CodeLlama-7b-hf	986	itt	LATIN
codellama/CodeLlama-7b-hf	987	uch	LATIN
codellama/CodeLlama-7b-hf	988	where	LATIN
codellama/CodeLlama-7b-hf	989	ми	CYRILLIC
codellama/CodeLlama-7b-hf	990	org	LATIN
codellama/CodeLlama-7b-hf	991	https	LATIN
codellama/CodeLlama-7b-hf	992	vo	LATIN
codellama/CodeLlama-7b-hf	993	ient	LATIN
codellama/CodeLlama-7b-hf	994	ove	LATIN
codellama/CodeLlama-7b-hf	995	value	LATIN
codellama/CodeLlama-7b-hf	996	eng	LATIN
codellama/CodeLlama-7b-hf	997	La	LATIN
codellama/CodeLlama-7b-hf	998	^{	S
codellama/CodeLlama-7b-hf	999	ref	LATIN
codellama/CodeLlama-7b-hf	1000	ied	LATIN
codellama/CodeLlama-7b-hf	1001	ER	LATIN
codellama/CodeLlama-7b-hf	1002	stat	LATIN
codellama/CodeLlama-7b-hf	1003	fig	LATIN
codellama/CodeLlama-7b-hf	1004	me	LATIN
codellama/CodeLlama-7b-hf	1005	von	LATIN
codellama/CodeLlama-7b-hf	1006	inter	LATIN
codellama/CodeLlama-7b-hf	1007	roid	LATIN
codellama/CodeLlama-7b-hf	1008	ater	LATIN
codellama/CodeLlama-7b-hf	1009	their	LATIN
codellama/CodeLlama-7b-hf	1010	bet	LATIN
codellama/CodeLlama-7b-hf	1011	ein	LATIN
codellama/CodeLlama-7b-hf	1012	}\	P
